vid,did,vid_hex,did_hex,family,source
4098,17286,1002,4386,GenericPCI,pci_ids
4098,17287,1002,4387,GenericPCI,pci_ids
4098,17288,1002,4388,GenericPCI,pci_ids
4098,17289,1002,4389,GenericPCI,pci_ids
4098,17290,1002,438A,GenericPCI,pci_ids
4098,17291,1002,438B,GenericPCI,pci_ids
4098,17292,1002,438C,GenericPCI,pci_ids
4098,17293,1002,438D,GenericPCI,pci_ids
4098,17294,1002,438E,GenericPCI,pci_ids
4098,17296,1002,4390,GenericPCI,pci_ids
4098,6217,1002,1849,GenericPCI,pci_ids
4098,17297,1002,4391,GenericPCI,pci_ids
4098,17298,1002,4392,GenericPCI,pci_ids
4098,17299,1002,4393,GenericPCI,pci_ids
4098,17300,1002,4394,GenericPCI,pci_ids
4098,17301,1002,4395,GenericPCI,pci_ids
4098,17302,1002,4396,GenericPCI,pci_ids
4098,17303,1002,4397,GenericPCI,pci_ids
4098,17304,1002,4398,GenericPCI,pci_ids
4098,17305,1002,4399,GenericPCI,pci_ids
4098,17308,1002,439C,GenericPCI,pci_ids
4098,17309,1002,439D,GenericPCI,pci_ids
4098,17312,1002,43A0,GenericPCI,pci_ids
4098,17313,1002,43A1,GenericPCI,pci_ids
4098,17314,1002,43A2,GenericPCI,pci_ids
4098,17315,1002,43A3,GenericPCI,pci_ids
4098,17463,1002,4437,GenericPCI,pci_ids
4098,17748,1002,4554,GenericPCI,pci_ids
4098,17968,1002,4630,GenericPCI,pci_ids
4098,17969,1002,4631,GenericPCI,pci_ids
4098,18004,1002,4654,GenericPCI,pci_ids
4098,18242,1002,4742,GenericPCI,pci_ids
4098,4136,1002,1028,GenericPCI,pci_ids
4098,32902,1002,8086,GenericPCI,pci_ids
4098,18244,1002,4744,GenericPCI,pci_ids
4098,18249,1002,4749,GenericPCI,pci_ids
4098,18253,1002,474D,GenericPCI,pci_ids
4098,4147,1002,1033,GenericPCI,pci_ids
4098,18254,1002,474E,GenericPCI,pci_ids
4098,18255,1002,474F,GenericPCI,pci_ids
4098,18256,1002,4750,GenericPCI,pci_ids
4098,18258,1002,4752,GenericPCI,pci_ids
4098,3601,1002,0E11,GenericPCI,pci_ids
4098,18259,1002,4753,GenericPCI,pci_ids
4098,18260,1002,4754,GenericPCI,pci_ids
4098,18261,1002,4755,GenericPCI,pci_ids
4098,18262,1002,4756,GenericPCI,pci_ids
4098,18263,1002,4757,GenericPCI,pci_ids
4098,18264,1002,4758,GenericPCI,pci_ids
4098,18265,1002,4759,GenericPCI,pci_ids
4098,18266,1002,475A,GenericPCI,pci_ids
4098,18501,1002,4845,GenericPCI,pci_ids
4098,18502,1002,4846,GenericPCI,pci_ids
4098,18503,1002,4847,GenericPCI,pci_ids
4098,18504,1002,4848,GenericPCI,pci_ids
4098,18505,1002,4849,GenericPCI,pci_ids
4098,18506,1002,484A,GenericPCI,pci_ids
4098,18512,1002,4850,GenericPCI,pci_ids
4098,18513,1002,4851,GenericPCI,pci_ids
4098,18514,1002,4852,GenericPCI,pci_ids
4098,18515,1002,4853,GenericPCI,pci_ids
4098,18516,1002,4854,GenericPCI,pci_ids
4098,18517,1002,4855,GenericPCI,pci_ids
4098,18518,1002,4856,GenericPCI,pci_ids
4098,18519,1002,4857,GenericPCI,pci_ids
4098,18520,1002,4858,GenericPCI,pci_ids
4098,18521,1002,4859,GenericPCI,pci_ids
4098,18528,1002,4860,GenericPCI,pci_ids
4098,18529,1002,4861,GenericPCI,pci_ids
4098,18530,1002,4862,GenericPCI,pci_ids
4098,18531,1002,4863,GenericPCI,pci_ids
4098,18532,1002,4864,GenericPCI,pci_ids
4098,18533,1002,4865,GenericPCI,pci_ids
4098,18534,1002,4866,GenericPCI,pci_ids
4098,18535,1002,4867,GenericPCI,pci_ids
4098,18536,1002,4868,GenericPCI,pci_ids
4098,18537,1002,4869,GenericPCI,pci_ids
4098,18538,1002,486A,GenericPCI,pci_ids
4098,18539,1002,486B,GenericPCI,pci_ids
4098,18540,1002,486C,GenericPCI,pci_ids
4098,18541,1002,486D,GenericPCI,pci_ids
4098,18542,1002,486E,GenericPCI,pci_ids
4098,18543,1002,486F,GenericPCI,pci_ids
4098,18544,1002,4870,GenericPCI,pci_ids
4098,18545,1002,4871,GenericPCI,pci_ids
4098,18546,1002,4872,GenericPCI,pci_ids
4098,18547,1002,4873,GenericPCI,pci_ids
4098,18548,1002,4874,GenericPCI,pci_ids
4098,18549,1002,4875,GenericPCI,pci_ids
4098,18550,1002,4876,GenericPCI,pci_ids
4098,18551,1002,4877,GenericPCI,pci_ids
4098,18552,1002,4878,GenericPCI,pci_ids
4098,18555,1002,487B,GenericPCI,pci_ids
4098,18557,1002,487D,GenericPCI,pci_ids
4098,18560,1002,4880,GenericPCI,pci_ids
4098,18561,1002,4881,GenericPCI,pci_ids
4098,18562,1002,4882,GenericPCI,pci_ids
4098,18563,1002,4883,GenericPCI,pci_ids
4098,18564,1002,4884,GenericPCI,pci_ids
4098,18565,1002,4885,GenericPCI,pci_ids
4098,18566,1002,4886,GenericPCI,pci_ids
4098,18567,1002,4887,GenericPCI,pci_ids
4098,18568,1002,4888,GenericPCI,pci_ids
4098,18569,1002,4889,GenericPCI,pci_ids
4098,18570,1002,488A,GenericPCI,pci_ids
4098,18790,1002,4966,GenericPCI,pci_ids
4098,4337,1002,10F1,GenericPCI,pci_ids
4098,5385,1002,1509,GenericPCI,pci_ids
4098,6063,1002,17AF,GenericPCI,pci_ids
4098,18798,1002,496E,GenericPCI,pci_ids
4098,19017,1002,4A49,GenericPCI,pci_ids
4098,19018,1002,4A4A,GenericPCI,pci_ids
4098,19019,1002,4A4B,GenericPCI,pci_ids
4098,19021,1002,4A4D,GenericPCI,pci_ids
4098,19022,1002,4A4E,GenericPCI,pci_ids
4098,19023,1002,4A4F,GenericPCI,pci_ids
4098,19024,1002,4A50,GenericPCI,pci_ids
4098,19028,1002,4A54,GenericPCI,pci_ids
4098,19049,1002,4A69,GenericPCI,pci_ids
4098,19050,1002,4A6A,GenericPCI,pci_ids
4098,19051,1002,4A6B,GenericPCI,pci_ids
4098,19056,1002,4A70,GenericPCI,pci_ids
4098,19060,1002,4A74,GenericPCI,pci_ids
4098,19273,1002,4B49,GenericPCI,pci_ids
4098,19275,1002,4B4B,GenericPCI,pci_ids
4098,19276,1002,4B4C,GenericPCI,pci_ids
4098,19305,1002,4B69,GenericPCI,pci_ids
4098,19307,1002,4B6B,GenericPCI,pci_ids
4098,19308,1002,4B6C,GenericPCI,pci_ids
4098,19522,1002,4C42,GenericPCI,pci_ids
4098,19526,1002,4C46,GenericPCI,pci_ids
4098,19527,1002,4C47,GenericPCI,pci_ids
4098,19529,1002,4C49,GenericPCI,pci_ids
4098,19533,1002,4C4D,GenericPCI,pci_ids
4098,5053,1002,13BD,GenericPCI,pci_ids
4098,19534,1002,4C4E,GenericPCI,pci_ids
4098,19536,1002,4C50,GenericPCI,pci_ids
4098,19538,1002,4C52,GenericPCI,pci_ids
4098,19540,1002,4C54,GenericPCI,pci_ids
4098,19543,1002,4C57,GenericPCI,pci_ids
4098,5197,1002,144D,GenericPCI,pci_ids
4098,19544,1002,4C58,GenericPCI,pci_ids
4098,19545,1002,4C59,GenericPCI,pci_ids
4098,4173,1002,104D,GenericPCI,pci_ids
4098,19558,1002,4C66,GenericPCI,pci_ids
4098,19566,1002,4C6E,GenericPCI,pci_ids
4098,19782,1002,4D46,GenericPCI,pci_ids
4098,19794,1002,4D52,GenericPCI,pci_ids
4098,19795,1002,4D53,GenericPCI,pci_ids
4098,20036,1002,4E44,GenericPCI,pci_ids
4098,20037,1002,4E45,GenericPCI,pci_ids
4098,20038,1002,4E46,GenericPCI,pci_ids
4098,20039,1002,4E47,GenericPCI,pci_ids
4098,20040,1002,4E48,GenericPCI,pci_ids
4098,20041,1002,4E49,GenericPCI,pci_ids
4098,20042,1002,4E4A,GenericPCI,pci_ids
4098,20043,1002,4E4B,GenericPCI,pci_ids
4098,20048,1002,4E50,GenericPCI,pci_ids
4098,20049,1002,4E51,GenericPCI,pci_ids
4098,20050,1002,4E52,GenericPCI,pci_ids
4098,20052,1002,4E54,GenericPCI,pci_ids
4098,20054,1002,4E56,GenericPCI,pci_ids
4098,20068,1002,4E64,GenericPCI,pci_ids
4098,20069,1002,4E65,GenericPCI,pci_ids
4098,20070,1002,4E66,GenericPCI,pci_ids
4098,20071,1002,4E67,GenericPCI,pci_ids
4098,20072,1002,4E68,GenericPCI,pci_ids
4098,20073,1002,4E69,GenericPCI,pci_ids
4098,20074,1002,4E6A,GenericPCI,pci_ids
4098,20081,1002,4E71,GenericPCI,pci_ids
4098,20338,1002,4F72,GenericPCI,pci_ids
4098,20339,1002,4F73,GenericPCI,pci_ids
4098,20548,1002,5044,GenericPCI,pci_ids
4098,20550,1002,5046,GenericPCI,pci_ids
4098,20560,1002,5050,GenericPCI,pci_ids
4098,20562,1002,5052,GenericPCI,pci_ids
4098,20804,1002,5144,GenericPCI,pci_ids
4098,20808,1002,5148,GenericPCI,pci_ids
4098,20812,1002,514C,GenericPCI,pci_ids
4098,20813,1002,514D,GenericPCI,pci_ids
4098,20823,1002,5157,GenericPCI,pci_ids
4098,20825,1002,5159,GenericPCI,pci_ids
4098,20830,1002,515E,GenericPCI,pci_ids
4098,21061,1002,5245,GenericPCI,pci_ids
4098,21062,1002,5246,GenericPCI,pci_ids
4098,21067,1002,524B,GenericPCI,pci_ids
4098,21068,1002,524C,GenericPCI,pci_ids
4098,21325,1002,534D,GenericPCI,pci_ids
4098,21332,1002,5354,GenericPCI,pci_ids
4098,21574,1002,5446,GenericPCI,pci_ids
4098,21586,1002,5452,GenericPCI,pci_ids
4098,21600,1002,5460,GenericPCI,pci_ids
4098,6005,1002,1775,GenericPCI,pci_ids
4098,21601,1002,5461,GenericPCI,pci_ids
4098,21602,1002,5462,GenericPCI,pci_ids
4098,21604,1002,5464,GenericPCI,pci_ids
4098,21833,1002,5549,GenericPCI,pci_ids
4098,21834,1002,554A,GenericPCI,pci_ids
4098,21835,1002,554B,GenericPCI,pci_ids
4098,21837,1002,554D,GenericPCI,pci_ids
4098,21838,1002,554E,GenericPCI,pci_ids
4098,21839,1002,554F,GenericPCI,pci_ids
4098,21840,1002,5550,GenericPCI,pci_ids
4098,21841,1002,5551,GenericPCI,pci_ids
4098,21865,1002,5569,GenericPCI,pci_ids
4098,21867,1002,556B,GenericPCI,pci_ids
4098,21869,1002,556D,GenericPCI,pci_ids
4098,21871,1002,556F,GenericPCI,pci_ids
4098,21873,1002,5571,GenericPCI,pci_ids
4098,22091,1002,564B,GenericPCI,pci_ids
4098,22095,1002,564F,GenericPCI,pci_ids
4098,22098,1002,5652,GenericPCI,pci_ids
4098,22099,1002,5653,GenericPCI,pci_ids
4098,22100,1002,5654,GenericPCI,pci_ids
4098,22101,1002,5655,GenericPCI,pci_ids
4098,22102,1002,5656,GenericPCI,pci_ids
4098,22103,1002,5657,GenericPCI,pci_ids
4098,22576,1002,5830,GenericPCI,pci_ids
4098,22577,1002,5831,GenericPCI,pci_ids
4098,22578,1002,5832,GenericPCI,pci_ids
4098,22579,1002,5833,GenericPCI,pci_ids
4098,22580,1002,5834,GenericPCI,pci_ids
4098,22581,1002,5835,GenericPCI,pci_ids
4098,22584,1002,5838,GenericPCI,pci_ids
4098,22612,1002,5854,GenericPCI,pci_ids
4098,22644,1002,5874,GenericPCI,pci_ids
4098,22848,1002,5940,GenericPCI,pci_ids
4098,22849,1002,5941,GenericPCI,pci_ids
4098,22852,1002,5944,GenericPCI,pci_ids
4098,22864,1002,5950,GenericPCI,pci_ids
4098,22865,1002,5951,GenericPCI,pci_ids
4098,22866,1002,5952,GenericPCI,pci_ids
4098,22868,1002,5954,GenericPCI,pci_ids
4098,22869,1002,5955,GenericPCI,pci_ids
4098,22870,1002,5956,GenericPCI,pci_ids
4098,22871,1002,5957,GenericPCI,pci_ids
4098,22872,1002,5958,GenericPCI,pci_ids
4098,22880,1002,5960,GenericPCI,pci_ids
4098,22881,1002,5961,GenericPCI,pci_ids
4098,4779,1002,12AB,GenericPCI,pci_ids
4098,22882,1002,5962,GenericPCI,pci_ids
4098,22884,1002,5964,GenericPCI,pci_ids
4098,5243,1002,147B,GenericPCI,pci_ids
4098,22885,1002,5965,GenericPCI,pci_ids
4098,22900,1002,5974,GenericPCI,pci_ids
4098,22901,1002,5975,GenericPCI,pci_ids
4098,22904,1002,5978,GenericPCI,pci_ids
4098,22905,1002,5979,GenericPCI,pci_ids
4098,22906,1002,597A,GenericPCI,pci_ids
4098,22907,1002,597B,GenericPCI,pci_ids
4098,22908,1002,597C,GenericPCI,pci_ids
4098,22909,1002,597D,GenericPCI,pci_ids
4098,22910,1002,597E,GenericPCI,pci_ids
4098,22911,1002,597F,GenericPCI,pci_ids
4098,22912,1002,5980,GenericPCI,pci_ids
4098,22913,1002,5981,GenericPCI,pci_ids
4098,22914,1002,5982,GenericPCI,pci_ids
4098,23056,1002,5A10,GenericPCI,pci_ids
4098,23057,1002,5A11,GenericPCI,pci_ids
4098,23058,1002,5A12,GenericPCI,pci_ids
4098,23059,1002,5A13,GenericPCI,pci_ids
4098,23060,1002,5A14,GenericPCI,pci_ids
4098,23061,1002,5A15,GenericPCI,pci_ids
4098,23062,1002,5A16,GenericPCI,pci_ids
4098,23063,1002,5A17,GenericPCI,pci_ids
4098,23064,1002,5A18,GenericPCI,pci_ids
4098,23065,1002,5A19,GenericPCI,pci_ids
4098,23066,1002,5A1A,GenericPCI,pci_ids
4098,23067,1002,5A1B,GenericPCI,pci_ids
4098,23068,1002,5A1C,GenericPCI,pci_ids
4098,23069,1002,5A1D,GenericPCI,pci_ids
4098,23070,1002,5A1E,GenericPCI,pci_ids
4098,23071,1002,5A1F,GenericPCI,pci_ids
4098,23072,1002,5A20,GenericPCI,pci_ids
4098,23075,1002,5A23,GenericPCI,pci_ids
4098,23089,1002,5A31,GenericPCI,pci_ids
4098,23091,1002,5A33,GenericPCI,pci_ids
4098,23092,1002,5A34,GenericPCI,pci_ids
4098,23094,1002,5A36,GenericPCI,pci_ids
4098,23095,1002,5A37,GenericPCI,pci_ids
4098,23096,1002,5A38,GenericPCI,pci_ids
4098,23097,1002,5A39,GenericPCI,pci_ids
4098,23103,1002,5A3F,GenericPCI,pci_ids
4098,23105,1002,5A41,GenericPCI,pci_ids
4098,23106,1002,5A42,GenericPCI,pci_ids
4098,23137,1002,5A61,GenericPCI,pci_ids
4098,23138,1002,5A62,GenericPCI,pci_ids
4098,23392,1002,5B60,GenericPCI,pci_ids
4098,6509,1002,196D,GenericPCI,pci_ids
4098,23394,1002,5B62,GenericPCI,pci_ids
4098,23395,1002,5B63,GenericPCI,pci_ids
4098,23396,1002,5B64,GenericPCI,pci_ids
4098,23397,1002,5B65,GenericPCI,pci_ids
4098,23398,1002,5B66,GenericPCI,pci_ids
4098,23408,1002,5B70,GenericPCI,pci_ids
4098,23410,1002,5B72,GenericPCI,pci_ids
4098,23411,1002,5B73,GenericPCI,pci_ids
4098,23412,1002,5B74,GenericPCI,pci_ids
4098,23413,1002,5B75,GenericPCI,pci_ids
4098,23649,1002,5C61,GenericPCI,pci_ids
4098,23651,1002,5C63,GenericPCI,pci_ids
4098,23876,1002,5D44,GenericPCI,pci_ids
4098,23877,1002,5D45,GenericPCI,pci_ids
4098,23880,1002,5D48,GenericPCI,pci_ids
4098,23881,1002,5D49,GenericPCI,pci_ids
4098,23882,1002,5D4A,GenericPCI,pci_ids
4098,23885,1002,5D4D,GenericPCI,pci_ids
4098,23886,1002,5D4E,GenericPCI,pci_ids
4098,23887,1002,5D4F,GenericPCI,pci_ids
4098,23888,1002,5D50,GenericPCI,pci_ids
4098,23890,1002,5D52,GenericPCI,pci_ids
4098,23895,1002,5D57,GenericPCI,pci_ids
4098,23917,1002,5D6D,GenericPCI,pci_ids
4098,23919,1002,5D6F,GenericPCI,pci_ids
4098,23922,1002,5D72,GenericPCI,pci_ids
4098,23927,1002,5D77,GenericPCI,pci_ids
4098,24136,1002,5E48,GenericPCI,pci_ids
4098,24137,1002,5E49,GenericPCI,pci_ids
4098,24138,1002,5E4A,GenericPCI,pci_ids
4098,24139,1002,5E4B,GenericPCI,pci_ids
4098,24140,1002,5E4C,GenericPCI,pci_ids
4098,24141,1002,5E4D,GenericPCI,pci_ids
4098,24143,1002,5E4F,GenericPCI,pci_ids
4098,5481,1002,1569,GenericPCI,pci_ids
4098,24171,1002,5E6B,GenericPCI,pci_ids
4098,24173,1002,5E6D,GenericPCI,pci_ids
4098,24407,1002,5F57,GenericPCI,pci_ids
4098,26112,1002,6600,GenericPCI,pci_ids
4098,26113,1002,6601,GenericPCI,pci_ids
4098,26116,1002,6604,GenericPCI,pci_ids
4098,26117,1002,6605,GenericPCI,pci_ids
4098,26118,1002,6606,GenericPCI,pci_ids
4098,26119,1002,6607,GenericPCI,pci_ids
4098,26120,1002,6608,GenericPCI,pci_ids
4098,5068,1002,13CC,GenericPCI,pci_ids
4098,26121,1002,6609,GenericPCI,pci_ids
4098,26128,1002,6610,GenericPCI,pci_ids
4098,5698,1002,1642,GenericPCI,pci_ids
4098,26129,1002,6611,GenericPCI,pci_ids
4098,6922,1002,1B0A,GenericPCI,pci_ids
4098,26131,1002,6613,GenericPCI,pci_ids
4098,5762,1002,1682,GenericPCI,pci_ids
4098,7631,1002,1DCF,GenericPCI,pci_ids
4098,26135,1002,6617,GenericPCI,pci_ids
4098,26161,1002,6631,GenericPCI,pci_ids
4098,26176,1002,6640,GenericPCI,pci_ids
4098,4203,1002,106B,GenericPCI,pci_ids
4098,26177,1002,6641,GenericPCI,pci_ids
4098,26182,1002,6646,GenericPCI,pci_ids
4098,26183,1002,6647,GenericPCI,pci_ids
4098,26185,1002,6649,GenericPCI,pci_ids
4098,26189,1002,664D,GenericPCI,pci_ids
4098,26192,1002,6650,GenericPCI,pci_ids
4098,26193,1002,6651,GenericPCI,pci_ids
4098,26200,1002,6658,GenericPCI,pci_ids
4098,26204,1002,665C,GenericPCI,pci_ids
4098,26205,1002,665D,GenericPCI,pci_ids
4098,26207,1002,665F,GenericPCI,pci_ids
4098,26208,1002,6660,GenericPCI,pci_ids
4098,26211,1002,6663,GenericPCI,pci_ids
4098,26212,1002,6664,GenericPCI,pci_ids
4098,26213,1002,6665,GenericPCI,pci_ids
4098,26215,1002,6667,GenericPCI,pci_ids
4098,26223,1002,666F,GenericPCI,pci_ids
4098,26272,1002,66A0,GenericPCI,pci_ids
4098,26273,1002,66A1,GenericPCI,pci_ids
4098,26274,1002,66A2,GenericPCI,pci_ids
4098,26275,1002,66A3,GenericPCI,pci_ids
4098,26279,1002,66A7,GenericPCI,pci_ids
4098,26287,1002,66AF,GenericPCI,pci_ids
4098,26372,1002,6704,GenericPCI,pci_ids
4098,26375,1002,6707,GenericPCI,pci_ids
4098,26392,1002,6718,GenericPCI,pci_ids
4098,26393,1002,6719,GenericPCI,pci_ids
4098,26396,1002,671C,GenericPCI,pci_ids
4098,26397,1002,671D,GenericPCI,pci_ids
4098,26399,1002,671F,GenericPCI,pci_ids
4098,26400,1002,6720,GenericPCI,pci_ids
4098,5464,1002,1558,GenericPCI,pci_ids
4098,26424,1002,6738,GenericPCI,pci_ids
4098,26425,1002,6739,GenericPCI,pci_ids
4098,26430,1002,673E,GenericPCI,pci_ids
4098,26432,1002,6740,GenericPCI,pci_ids
4098,26433,1002,6741,GenericPCI,pci_ids
4098,5421,1002,152D,GenericPCI,pci_ids
4098,6228,1002,1854,GenericPCI,pci_ids
4098,26434,1002,6742,GenericPCI,pci_ids
4098,26435,1002,6743,GenericPCI,pci_ids
4098,26441,1002,6749,GenericPCI,pci_ids
4098,5571,1002,15C3,GenericPCI,pci_ids
4098,26442,1002,674A,GenericPCI,pci_ids
4098,26448,1002,6750,GenericPCI,pci_ids
4098,26449,1002,6751,GenericPCI,pci_ids
4098,26456,1002,6758,GenericPCI,pci_ids
4098,5445,1002,1545,GenericPCI,pci_ids
4098,26457,1002,6759,GenericPCI,pci_ids
4098,26459,1002,675B,GenericPCI,pci_ids
4098,26461,1002,675D,GenericPCI,pci_ids
4098,26463,1002,675F,GenericPCI,pci_ids
4098,26464,1002,6760,GenericPCI,pci_ids
4098,26465,1002,6761,GenericPCI,pci_ids
4098,26467,1002,6763,GenericPCI,pci_ids
4098,26468,1002,6764,GenericPCI,pci_ids
4098,26469,1002,6765,GenericPCI,pci_ids
4098,26470,1002,6766,GenericPCI,pci_ids
4098,26471,1002,6767,GenericPCI,pci_ids
4098,26472,1002,6768,GenericPCI,pci_ids
4098,26480,1002,6770,GenericPCI,pci_ids
4098,26481,1002,6771,GenericPCI,pci_ids
4098,26482,1002,6772,GenericPCI,pci_ids
4098,26488,1002,6778,GenericPCI,pci_ids
4098,26489,1002,6779,GenericPCI,pci_ids
4098,4242,1002,1092,GenericPCI,pci_ids
4098,26491,1002,677B,GenericPCI,pci_ids
4098,26496,1002,6780,GenericPCI,pci_ids
4098,26500,1002,6784,GenericPCI,pci_ids
4098,26504,1002,6788,GenericPCI,pci_ids
4098,26506,1002,678A,GenericPCI,pci_ids
4098,26520,1002,6798,GenericPCI,pci_ids
4098,26522,1002,679A,GenericPCI,pci_ids
4098,26523,1002,679B,GenericPCI,pci_ids
4098,26526,1002,679E,GenericPCI,pci_ids
4098,26527,1002,679F,GenericPCI,pci_ids
4098,26528,1002,67A0,GenericPCI,pci_ids
4098,26529,1002,67A1,GenericPCI,pci_ids
4098,26530,1002,67A2,GenericPCI,pci_ids
4098,26536,1002,67A8,GenericPCI,pci_ids
4098,26537,1002,67A9,GenericPCI,pci_ids
4098,26538,1002,67AA,GenericPCI,pci_ids
4098,26544,1002,67B0,GenericPCI,pci_ids
4098,26545,1002,67B1,GenericPCI,pci_ids
4098,26552,1002,67B8,GenericPCI,pci_ids
4098,26553,1002,67B9,GenericPCI,pci_ids
4098,26558,1002,67BE,GenericPCI,pci_ids
4098,26560,1002,67C0,GenericPCI,pci_ids
4098,26562,1002,67C2,GenericPCI,pci_ids
4098,26564,1002,67C4,GenericPCI,pci_ids
4098,26567,1002,67C7,GenericPCI,pci_ids
4098,26570,1002,67CA,GenericPCI,pci_ids
4098,26572,1002,67CC,GenericPCI,pci_ids
4098,26575,1002,67CF,GenericPCI,pci_ids
4098,26576,1002,67D0,GenericPCI,pci_ids
4098,26580,1002,67D4,GenericPCI,pci_ids
4098,26583,1002,67D7,GenericPCI,pci_ids
4098,26591,1002,67DF,GenericPCI,pci_ids
4098,7586,1002,1DA2,GenericPCI,pci_ids
4098,26592,1002,67E0,GenericPCI,pci_ids
4098,26593,1002,67E1,GenericPCI,pci_ids
4098,26595,1002,67E3,GenericPCI,pci_ids
4098,26600,1002,67E8,GenericPCI,pci_ids
4098,26601,1002,67E9,GenericPCI,pci_ids
4098,26603,1002,67EB,GenericPCI,pci_ids
4098,26607,1002,67EF,GenericPCI,pci_ids
4098,26623,1002,67FF,GenericPCI,pci_ids
4098,26624,1002,6800,GenericPCI,pci_ids
4098,26625,1002,6801,GenericPCI,pci_ids
4098,26626,1002,6802,GenericPCI,pci_ids
4098,26630,1002,6806,GenericPCI,pci_ids
4098,26632,1002,6808,GenericPCI,pci_ids
4098,26633,1002,6809,GenericPCI,pci_ids
4098,26640,1002,6810,GenericPCI,pci_ids
4098,26641,1002,6811,GenericPCI,pci_ids
4098,26646,1002,6816,GenericPCI,pci_ids
4098,26647,1002,6817,GenericPCI,pci_ids
4098,26648,1002,6818,GenericPCI,pci_ids
4098,26649,1002,6819,GenericPCI,pci_ids
4098,26656,1002,6820,GenericPCI,pci_ids
4098,26657,1002,6821,GenericPCI,pci_ids
4098,26658,1002,6822,GenericPCI,pci_ids
4098,26659,1002,6823,GenericPCI,pci_ids
4098,26661,1002,6825,GenericPCI,pci_ids
4098,26662,1002,6826,GenericPCI,pci_ids
4098,26663,1002,6827,GenericPCI,pci_ids
4098,26664,1002,6828,GenericPCI,pci_ids
4098,26665,1002,6829,GenericPCI,pci_ids
4098,26666,1002,682A,GenericPCI,pci_ids
4098,26667,1002,682B,GenericPCI,pci_ids
4098,296,1002,0128,GenericPCI,pci_ids
4098,26668,1002,682C,GenericPCI,pci_ids
4098,26669,1002,682D,GenericPCI,pci_ids
4098,26671,1002,682F,GenericPCI,pci_ids
4098,26677,1002,6835,GenericPCI,pci_ids
4098,26679,1002,6837,GenericPCI,pci_ids
4098,26685,1002,683D,GenericPCI,pci_ids
4098,26687,1002,683F,GenericPCI,pci_ids
4098,26688,1002,6840,GenericPCI,pci_ids
4098,26689,1002,6841,GenericPCI,pci_ids
4098,26690,1002,6842,GenericPCI,pci_ids
4098,26691,1002,6843,GenericPCI,pci_ids
4098,26720,1002,6860,GenericPCI,pci_ids
4098,26721,1002,6861,GenericPCI,pci_ids
4098,26722,1002,6862,GenericPCI,pci_ids
4098,26723,1002,6863,GenericPCI,pci_ids
4098,26724,1002,6864,GenericPCI,pci_ids
4098,26727,1002,6867,GenericPCI,pci_ids
4098,26728,1002,6868,GenericPCI,pci_ids
4098,26729,1002,6869,GenericPCI,pci_ids
4098,26730,1002,686A,GenericPCI,pci_ids
4098,26731,1002,686B,GenericPCI,pci_ids
4098,26732,1002,686C,GenericPCI,pci_ids
4098,26733,1002,686D,GenericPCI,pci_ids
4098,26734,1002,686E,GenericPCI,pci_ids
4098,26751,1002,687F,GenericPCI,pci_ids
4098,26752,1002,6880,GenericPCI,pci_ids
4098,26760,1002,6888,GenericPCI,pci_ids
4098,26761,1002,6889,GenericPCI,pci_ids
4098,26762,1002,688A,GenericPCI,pci_ids
4098,26764,1002,688C,GenericPCI,pci_ids
4098,26765,1002,688D,GenericPCI,pci_ids
4098,26776,1002,6898,GenericPCI,pci_ids
4098,26777,1002,6899,GenericPCI,pci_ids
4098,26779,1002,689B,GenericPCI,pci_ids
4098,26780,1002,689C,GenericPCI,pci_ids
4098,26781,1002,689D,GenericPCI,pci_ids
4098,26782,1002,689E,GenericPCI,pci_ids
4098,26784,1002,68A0,GenericPCI,pci_ids
4098,26785,1002,68A1,GenericPCI,pci_ids
4098,26792,1002,68A8,GenericPCI,pci_ids
4098,26793,1002,68A9,GenericPCI,pci_ids
4098,26808,1002,68B8,GenericPCI,pci_ids
4098,26809,1002,68B9,GenericPCI,pci_ids
4098,26810,1002,68BA,GenericPCI,pci_ids
4098,26814,1002,68BE,GenericPCI,pci_ids
4098,26815,1002,68BF,GenericPCI,pci_ids
4098,26816,1002,68C0,GenericPCI,pci_ids
4098,26817,1002,68C1,GenericPCI,pci_ids
4098,5312,1002,14C0,GenericPCI,pci_ids
4098,26823,1002,68C7,GenericPCI,pci_ids
4098,26824,1002,68C8,GenericPCI,pci_ids
4098,26825,1002,68C9,GenericPCI,pci_ids
4098,26840,1002,68D8,GenericPCI,pci_ids
4098,26841,1002,68D9,GenericPCI,pci_ids
4098,26842,1002,68DA,GenericPCI,pci_ids
4098,26846,1002,68DE,GenericPCI,pci_ids
4098,26848,1002,68E0,GenericPCI,pci_ids
4098,26849,1002,68E1,GenericPCI,pci_ids
4098,26852,1002,68E4,GenericPCI,pci_ids
4098,26853,1002,68E5,GenericPCI,pci_ids
4098,26856,1002,68E8,GenericPCI,pci_ids
4098,26857,1002,68E9,GenericPCI,pci_ids
4098,26865,1002,68F1,GenericPCI,pci_ids
4098,26866,1002,68F2,GenericPCI,pci_ids
4098,26872,1002,68F8,GenericPCI,pci_ids
4098,26873,1002,68F9,GenericPCI,pci_ids
4098,26874,1002,68FA,GenericPCI,pci_ids
4098,26878,1002,68FE,GenericPCI,pci_ids
4098,26880,1002,6900,GenericPCI,pci_ids
4098,4464,1002,1170,GenericPCI,pci_ids
4098,26881,1002,6901,GenericPCI,pci_ids
